Pax DollarUSDP,"['1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00']"
NEMXEM,"['0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10']"
yearn.financeYFI,"['24490.11', '24483.50', '24483.50', '24474.97', '24474.97', '24474.97', '24474.97', '24529.03', '24529.03', '24508.16', '24508.16', '24504.12', '24500.59', '24500.59', '24514.21', '24514.21', '24514.21', '24514.21', '24494.00', '24494.00', '24528.95', '24528.95', '24551.91', '24551.91', '24543.89', '24543.89', '24533.93', '24533.93', '24526.29', '24526.29']"
BORABORA,"['1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03', '1.03']"
DecredDCR,"['63.45', '63.44', '63.44', '63.43', '63.43', '63.43', '63.43', '63.47', '63.47', '63.47', '63.47', '63.51', '63.44', '63.44', '63.41', '63.41', '63.41', '63.41', '63.44', '63.44', '63.51', '63.51', '63.32', '63.32', '63.29', '63.29', '63.21', '63.21', '63.27', '63.27']"
MinaMINA,"['2.37', '2.37', '2.37', '2.37', '2.37', '2.37', '2.37', '2.37', '2.37', '2.37', '2.37', '2.36', '2.36', '2.36', '2.35', '2.35', '2.35', '2.35', '2.35', '2.35', '2.36', '2.36', '2.36', '2.36', '2.36', '2.36', '2.36', '2.36', '2.35', '2.35']"
SecretSCRT,"['5.42', '5.42', '5.42', '5.42', '5.42', '5.42', '5.42', '5.42', '5.42', '5.43', '5.43', '5.43', '5.43', '5.43', '5.42', '5.42', '5.42', '5.42', '5.41', '5.41', '5.41', '5.41', '5.42', '5.42', '5.42', '5.42', '5.42', '5.42', '5.41', '5.41']"
CompoundCOMP,"['121.23', '121.22', '121.22', '121.25', '121.25', '121.25', '121.25', '121.93', '121.93', '122.17', '122.17', '122.01', '121.94', '121.94', '121.98', '121.98', '121.98', '121.98', '121.70', '121.70', '122.01', '122.01', '122.12', '122.12', '122.12', '122.12', '122.12', '122.12', '122.09', '122.09']"
1inch Network1INCH,"['1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.68', '1.68', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69', '1.69']"
HoloHOT,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
RavencoinRVN,"['0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07']"
XDC NetworkXDC,"['0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06', '0.06']"
Render TokenRNDR,"['3.62', '3.63', '3.63', '3.65', '3.65', '3.65', '3.65', '3.65', '3.65', '3.62', '3.62', '3.57', '3.56', '3.56', '3.56', '3.56', '3.56', '3.56', '3.56', '3.56', '3.56', '3.56', '3.58', '3.58', '3.58', '3.58', '3.57', '3.57', '3.55', '3.55']"
IoTeXIOTX,"['0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07', '0.07']"
OMG NetworkOMG,"['5.05', '5.05', '5.05', '5.04', '5.04', '5.04', '5.04', '5.05', '5.05', '5.04', '5.04', '5.03', '5.03', '5.03', '5.01', '5.01', '5.01', '5.01', '4.99', '4.99', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.01', '5.01', '5.01', '5.01']"
renBTCRENBTC,"['38086.98', '38087.99', '38087.99', '38082.44', '38082.44', '38082.44', '38082.44', '38082.65', '38082.65', '38082.89', '38082.89', '38081.27', '38080.64', '38080.64', '38079.30', '38079.30', '38079.30', '38079.30', '38078.39', '38078.39', '38079.39', '38079.39', '38080.07', '38080.07', '38081.81', '38081.81', '38081.45', '38081.45', '38366.16', '38366.16']"
1m30m_dict.csv
1m30m_dict.csv
