1inch Network1INCH,"['2.86', '2.86', '2.86', '2.86', '2.86', '2.86', '2.86', '2.86', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.85', '2.86', '2.86', '2.86']"
MinaMINA,"['3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.62', '3.63', '3.63', '3.63', '3.63', '3.63', '3.63', '3.63', '3.63', '3.63', '3.62', '3.62', '3.62']"
Theta FuelTFUEL,"['0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22', '0.22']"
yearn.financeYFI,"['30803.87', '30803.87', '30803.87', '30803.87', '30803.87', '30803.87', '30803.87', '30803.87', '30904.79', '30904.79', '30904.79', '30904.79', '30904.79', '30904.79', '30904.79', '30904.79', '30904.79', '30904.79', '30911.02', '30911.02', '30911.02', '30911.02', '30911.02', '30911.02', '30911.02', '30911.02', '30911.02', '30877.59', '30877.59', '30877.59']"
Oasis NetworkROSE,"['0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31']"
DecredDCR,"['77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.31', '77.31', '77.31', '77.31', '77.31', '77.31', '77.31', '77.31', '77.31', '77.31', '77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.23', '77.22', '77.22', '77.22']"
SushiSwapSUSHI,"['7.94', '7.94', '7.94', '7.94', '7.94', '7.94', '7.94', '7.94', '7.95', '7.95', '7.95', '7.95', '7.95', '7.95', '7.95', '7.95', '7.95', '7.95', '7.89', '7.89', '7.89', '7.89', '7.89', '7.89', '7.89', '7.89', '7.89', '7.88', '7.88', '7.88']"
XDC NetworkXDC,"['0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08']"
RavencoinRVN,"['0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10', '0.10']"
ICONICX,"['1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45', '1.45']"
QtumQTUM,"['9.94', '9.94', '9.94', '9.94', '9.94', '9.94', '9.94', '9.94', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.95', '9.94', '9.94', '9.94']"
BORABORA,"['1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13', '1.13']"
OMG NetworkOMG,"['6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.79', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78', '6.78']"
Pax DollarUSDP,"['1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00']"
CelsiusCEL,"['3.93', '3.93', '3.93', '3.93', '3.93', '3.93', '3.93', '3.93', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94', '3.94']"
LivepeerLPT,"['44.20', '44.20', '44.20', '44.20', '44.20', '44.20', '44.20', '44.20', '44.26', '44.26', '44.26', '44.26', '44.26', '44.26', '44.26', '44.26', '44.26', '44.26', '44.17', '44.17', '44.17', '44.17', '44.17', '44.17', '44.17', '44.17', '44.17', '44.27', '44.27', '44.27']"
30s15m_dict.csv
